x, y
154.87179487179486, 55.97076023391813
153.46153846153845, 55.50292397660819
153.46153846153845, 54.9766081871345
153.46153846153845, 54.528265107212476
153.3760683760684, 53.96296296296296
144.82905982905982, 49.966861598440545
145.12820512820514, 49.966861598440545
145.5982905982906, 50.005847953216374
144.82905982905982, 49.61598440545809
145.42735042735043, 49.499025341130604
145.8974358974359, 49.499025341130604
145.34188034188034, 49.10916179337232
146.15384615384616, 48.97270955165692
154.1025641025641, 55.44444444444444
154.48717948717947, 55.46393762183236
154.7863247863248, 55.48343079922027
155.17094017094018, 55.50292397660819
154.18803418803418, 54.95711500974659
154.52991452991452, 54.95711500974659
154.95726495726495, 54.95711500974659
154.01709401709402, 54.45029239766082
154.31623931623932, 54.46978557504873
154.6153846153846, 54.46978557504873
