
Initial statistics: 100 variables; iteration 0; function evaluation 0; phase 1
Function value 2.8962372e+04; maximum gradient component mag -7.3722e+05
 88 -0.08102  5.51044e+00 | 89 -0.06720  3.47699e+01 | 90 -0.03778 -7.71300e+01
 91 -0.04266  1.78636e+01 | 92 -0.06820  3.29089e+01 | 93  0.01025  4.35791e+01
 94 -0.02462  7.79956e+01 | 95 -0.07449 -4.04203e+01 | 96 -0.04537 -5.20616e+01
 97 -0.01971  2.26027e+01 | 98  0.00164 -6.93768e+01 | 99  0.33670 -2.54249e+01
100  0.62240  5.07671e+00 |
100 variables; iteration 140; function evaluation 192; phase 1
Function value 1.0117402e+04; maximum gradient component mag -2.4010e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.24643  9.94519e+01 |  2  0.16313  3.71574e+01 |  3  0.14190  1.27989e+01
  4  0.13371  3.62464e+01 |  5  0.10443  2.21188e+00 |  6  0.10312 -2.33721e+01
  7  0.10558 -7.83690e+00 |  8  0.11025  1.94918e+00 |  9  0.10320  5.12388e+00
 10  0.07415 -1.70523e+01 | 11  0.08274  1.88056e+01 | 12 -0.00726 -1.89586e+00
 13  0.00359  8.48042e+00 | 14 -1.98393 -6.27417e+00 | 15 -1.93274 -7.27327e-01
 16 -0.62942  7.36793e-05 | 17 -0.62941  7.37927e-05 | 18 -1.62638  2.46598e-01
 19  0.32394 -1.28208e+00 | 20  0.25271 -3.23685e+00 | 21  0.15313 -2.17046e+00
 22  0.06598 -9.54143e-02 | 23  0.01631  9.13730e-01 | 24  0.01180  1.72943e+00
 25  0.01999  9.36560e+00 | 26  0.03126  7.44307e-01 | 27  0.05092  5.26576e+00
 28  0.07027 -8.66222e-01 | 29  0.09604  1.69353e+01 | 30  0.10982  2.37485e+01
 31  0.10275  1.68863e+01 | 32  0.09971  4.09983e+01 | 33 -2.07553 -2.38690e+01
 34  0.04321  1.12156e+01 | 35 -0.01666 -6.57451e+00 | 36 -1.94537 -3.52300e+00
